campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,duration_days,beneficio_neto,budget_cat,revenue_cat,roi_cat
Organic regional open architecture,2022-09-04 00:00:00+00:00,2024-02-25 00:00:00+00:00,2100657.0,0.27,social media,B2B,paid,0.59,653863.78,539.0,-1446793.22,Muy Alto,Muy Alto,Bajo
Function-based dedicated database,2023-07-20 00:00:00+00:00,2023-08-11 00:00:00+00:00,4951398.0,0.53,webinar,B2B,Referral,0.39,364635.64,22.0,-4586762.36,Muy Alto,Muy Alto,Bajo
Monitored even-keeled encryption,2022-09-30 00:00:00+00:00,2024-02-14 00:00:00+00:00,8374594.0,0.13,email,B2B,promotion,0.21,415745.84,502.0,-7958848.16,Muy Alto,Muy Alto,Bajo
Stand-alone zero-defect contingency,2023-01-06 00:00:00+00:00,2024-03-15 00:00:00+00:00,108945.0,0.32,podcast,B2C,paid,0.96,74641.15,434.0,-34303.850000000006,Alto,Medio,Bajo
Exclusive bi-directional architecture,2023-04-03 00:00:00+00:00,2024-02-23 00:00:00+00:00,523663.0,0.99,podcast,B2B,paid,0.21,852040.1,326.0,328377.1,Muy Alto,Muy Alto,Bajo
Optional real-time installation,2023-04-10 00:00:00+00:00,2024-05-03 00:00:00+00:00,8046324.0,0.19,email,B2C,paid,0.88,780686.73,389.0,-7265637.27,Muy Alto,Muy Alto,Bajo
Proactive 6thgeneration interface,2023-05-06 00:00:00+00:00,2024-04-18 00:00:00+00:00,299039.0,0.58,podcast,B2B,organic,0.62,568028.33,348.0,268989.32999999996,Muy Alto,Muy Alto,Bajo
Synchronized fresh-thinking functionalities,2022-10-01 00:00:00+00:00,2024-05-05 00:00:00+00:00,435751.0,0.44,social media,B2C,promotion,0.8,735883.2,582.0,300132.19999999995,Muy Alto,Muy Alto,Bajo
Multi-layered coherent instruction set,2023-06-23 00:00:00+00:00,2023-12-06 00:00:00+00:00,2662867.0,0.59,email,B2B,promotion,0.3,705889.68,166.0,-1956977.3199999998,Muy Alto,Muy Alto,Bajo
Reduced attitude-oriented model,2023-05-14 00:00:00+00:00,2023-12-16 00:00:00+00:00,1418858.0,0.39,email,B2B,promotion,0.13,545673.57,216.0,-873184.43,Muy Alto,Muy Alto,Bajo
Exclusive 3rdgeneration definition,2022-10-05 00:00:00+00:00,2023-11-14 00:00:00+00:00,9545475.0,0.42,webinar,B2C,promotion,0.92,656823.42,405.0,-8888651.58,Muy Alto,Muy Alto,Bajo
Multi-lateral value-added encryption,2022-11-14 00:00:00+00:00,2024-03-05 00:00:00+00:00,7392382.0,0.67,webinar,B2C,promotion,0.91,234741.14,477.0,-7157640.86,Muy Alto,Muy Alto,Bajo
Synchronized client-server concept,2022-08-08 00:00:00+00:00,2023-12-06 00:00:00+00:00,5891337.0,0.89,email,B2B,paid,0.0,518001.77,485.0,-5373335.23,Muy Alto,Muy Alto,Bajo
Total regional open system,2022-08-30 00:00:00+00:00,2023-12-30 00:00:00+00:00,630151.0,0.21,podcast,B2C,organic,0.28,375915.84,487.0,-254235.15999999997,Muy Alto,Muy Alto,Bajo
Optional uniform projection,2023-07-31 00:00:00+00:00,2024-03-23 00:00:00+00:00,1341823.0,0.64,podcast,B2B,Referral,0.94,160381.96,236.0,-1181441.04,Muy Alto,Alto,Bajo
Universal regional open architecture,2022-10-22 00:00:00+00:00,2024-07-15 00:00:00+00:00,7842098.0,0.35,podcast,B2C,promotion,0.78,723243.77,632.0,-7118854.23,Muy Alto,Muy Alto,Bajo
Quality-focused regional database,2023-03-06 00:00:00+00:00,2023-08-26 00:00:00+00:00,4748719.0,0.76,podcast,B2B,organic,0.71,714495.43,173.0,-4034223.57,Muy Alto,Muy Alto,Bajo
Enhanced neutral encryption,2023-05-25 00:00:00+00:00,2024-02-10 00:00:00+00:00,4478256.0,0.33,podcast,B2C,Referral,0.46,561816.86,261.0,-3916439.14,Muy Alto,Muy Alto,Bajo
Secured stable process improvement,2023-05-28 00:00:00+00:00,2024-01-09 00:00:00+00:00,9303793.0,0.45,podcast,B2B,Referral,0.52,669136.1,226.0,-8634656.9,Muy Alto,Muy Alto,Bajo
Multi-channeled 24/7 implementation,2023-04-09 00:00:00+00:00,2024-05-03 00:00:00+00:00,488871.0,0.98,email,B2C,Referral,0.76,386978.7,390.0,-101892.29999999999,Muy Alto,Muy Alto,Bajo
Operative intermediate alliance,2022-09-17 00:00:00+00:00,2023-11-12 00:00:00+00:00,252319.0,0.9,webinar,B2B,promotion,0.69,781037.44,421.0,528718.44,Muy Alto,Muy Alto,Bajo
Synergistic asymmetric task-force,2023-07-17 00:00:00+00:00,2023-12-14 00:00:00+00:00,264191.0,0.35,podcast,B2C,Referral,0.29,64408.3,150.0,-199782.7,Muy Alto,Medio,Bajo
Self-enabling 3rdgeneration migration,2022-08-30 00:00:00+00:00,2024-04-12 00:00:00+00:00,7070599.0,0.51,podcast,B2B,organic,0.44,859502.9,591.0,-6211096.1,Muy Alto,Muy Alto,Bajo
Decentralized multimedia open architecture,2023-04-25 00:00:00+00:00,2024-07-24 00:00:00+00:00,4920643.0,0.15,webinar,B2B,promotion,0.18,33048.36,456.0,-4887594.64,Muy Alto,Bajo,Bajo
Optional responsive approach,2023-06-23 00:00:00+00:00,2023-08-15 00:00:00+00:00,9651142.0,0.0,email,B2C,Referral,0.4,526682.95,53.0,-9124459.05,Muy Alto,Muy Alto,Pérdida
Programmable fault-tolerant intranet,2022-10-01 00:00:00+00:00,2024-02-17 00:00:00+00:00,4719852.0,0.8,email,B2B,paid,0.0,294588.36,504.0,-4425263.64,Muy Alto,Muy Alto,Bajo
Multi-tiered stable focus group,2023-05-07 00:00:00+00:00,2024-07-03 00:00:00+00:00,3605073.0,0.58,email,B2B,paid,0.88,529761.7,423.0,-3075311.3,Muy Alto,Muy Alto,Bajo
Diverse even-keeled customer loyalty,2023-05-03 00:00:00+00:00,2023-09-21 00:00:00+00:00,9259126.0,0.56,webinar,B2B,organic,0.75,416169.0,141.0,-8842957.0,Muy Alto,Muy Alto,Bajo
Inverse neutral strategy,2023-07-28 00:00:00+00:00,2023-08-19 00:00:00+00:00,2142633.0,0.91,email,B2C,Referral,0.21,198577.84,22.0,-1944055.16,Muy Alto,Alto,Bajo
Intuitive foreground access,2023-06-12 00:00:00+00:00,2023-12-05 00:00:00+00:00,4349112.0,0.13,podcast,B2B,paid,0.49,242866.77,176.0,-4106245.23,Muy Alto,Muy Alto,Bajo
Universal 24/7 strategy,2022-12-18 00:00:00+00:00,2023-12-22 00:00:00+00:00,8502627.0,0.17,webinar,B2C,paid,0.78,37752.49,369.0,-8464874.51,Muy Alto,Bajo,Bajo
Managed well-modulated artificial intelligence,2023-04-07 00:00:00+00:00,2024-07-27 00:00:00+00:00,7011341.0,0.66,webinar,B2B,organic,0.15,576877.42,477.0,-6434463.58,Muy Alto,Muy Alto,Bajo
Inverse dynamic flexibility,2023-07-26 00:00:00+00:00,2024-06-17 00:00:00+00:00,1949793.0,0.98,email,B2B,organic,0.44,554696.15,327.0,-1395096.85,Muy Alto,Muy Alto,Bajo
Optional context-sensitive standardization,2023-02-25 00:00:00+00:00,2024-03-06 00:00:00+00:00,688052.0,0.17,webinar,B2C,organic,0.43,832986.82,375.0,144934.81999999995,Muy Alto,Muy Alto,Bajo
Organized fault-tolerant forecast,2023-01-29 00:00:00+00:00,2023-12-20 00:00:00+00:00,8654419.0,0.61,email,B2C,paid,0.89,470646.48,325.0,-8183772.52,Muy Alto,Muy Alto,Bajo
Multi-layered neutral capacity,2023-02-26 00:00:00+00:00,2024-01-31 00:00:00+00:00,5560969.0,0.78,webinar,B2C,promotion,0.35,338956.86,339.0,-5222012.14,Muy Alto,Muy Alto,Bajo
Re-engineered 6thgeneration access,2022-09-20 00:00:00+00:00,2023-10-06 00:00:00+00:00,4691995.0,0.5,podcast,B2C,promotion,0.72,482058.25,381.0,-4209936.75,Muy Alto,Muy Alto,Bajo
Inverse context-sensitive middleware,2023-06-18 00:00:00+00:00,2023-08-06 00:00:00+00:00,1299178.0,0.91,social media,B2B,Referral,0.81,50038.34,49.0,-1249139.66,Muy Alto,Medio,Bajo
Multi-lateral cohesive access,2022-12-12 00:00:00+00:00,2023-10-09 00:00:00+00:00,8884263.0,0.32,webinar,B2C,paid,0.97,743450.84,301.0,-8140812.16,Muy Alto,Muy Alto,Bajo
Seamless asymmetric core,2023-03-02 00:00:00+00:00,2023-08-24 00:00:00+00:00,8803635.0,0.55,email,B2C,paid,0.96,372199.48,175.0,-8431435.52,Muy Alto,Muy Alto,Bajo
Automated tangible frame,2022-12-17 00:00:00+00:00,2024-01-19 00:00:00+00:00,9059166.0,0.68,podcast,B2B,promotion,0.54,701988.4,398.0,-8357177.6,Muy Alto,Muy Alto,Bajo
Centralized modular Graphical User Interface,2023-05-13 00:00:00+00:00,2024-04-11 00:00:00+00:00,9043418.0,0.53,email,B2C,paid,0.48,298831.91,334.0,-8744586.09,Muy Alto,Muy Alto,Bajo
Organic actuating firmware,2023-07-07 00:00:00+00:00,2023-10-03 00:00:00+00:00,386651.0,0.14,email,B2B,paid,0.29,74042.78,88.0,-312608.22,Muy Alto,Medio,Bajo
Organized demand-driven parallelism,2022-10-17 00:00:00+00:00,2024-06-09 00:00:00+00:00,2179146.0,0.82,webinar,B2B,promotion,0.87,933125.94,601.0,-1246020.06,Muy Alto,Muy Alto,Bajo
Enterprise-wide intangible concept,2022-11-16 00:00:00+00:00,2023-08-26 00:00:00+00:00,5666323.0,0.66,social media,B2B,Referral,0.0,974349.5,283.0,-4691973.5,Muy Alto,Muy Alto,Bajo
Re-contextualized 24/7 policy,2023-05-19 00:00:00+00:00,2023-09-12 00:00:00+00:00,505731.0,0.31,webinar,B2C,paid,0.89,725945.11,116.0,220214.11,Muy Alto,Muy Alto,Bajo
Virtual client-driven benchmark,2023-05-09 00:00:00+00:00,2024-02-02 00:00:00+00:00,7703639.0,0.78,webinar,B2B,paid,0.95,250572.82,269.0,-7453066.18,Muy Alto,Muy Alto,Bajo
Digitized value-added access,2023-05-03 00:00:00+00:00,2023-12-21 00:00:00+00:00,3798885.0,0.48,podcast,B2C,promotion,0.34,805684.2,232.0,-2993200.8,Muy Alto,Muy Alto,Bajo
Streamlined bifurcated extranet,2022-09-28 00:00:00+00:00,2024-06-06 00:00:00+00:00,367511.0,0.74,webinar,B2B,promotion,0.47,51103.46,617.0,-316407.54,Muy Alto,Medio,Bajo
Re-engineered heuristic conglomeration,2022-11-13 00:00:00+00:00,2024-01-25 00:00:00+00:00,492565.0,0.17,podcast,B2C,paid,0.87,311979.25,438.0,-180585.75,Muy Alto,Muy Alto,Bajo
Adaptive empowering contingency,2023-03-27 00:00:00+00:00,2024-03-04 00:00:00+00:00,3114523.0,0.54,webinar,B2B,Referral,0.8,34167.86,343.0,-3080355.14,Muy Alto,Bajo,Bajo
Balanced national firmware,2022-08-31 00:00:00+00:00,2023-11-17 00:00:00+00:00,4118816.0,0.9,social media,B2B,Referral,0.68,811151.68,443.0,-3307664.32,Muy Alto,Muy Alto,Bajo
Re-engineered neutral concept,2022-10-18 00:00:00+00:00,2024-01-13 00:00:00+00:00,4167213.0,0.57,social media,B2C,promotion,0.2,262019.8,452.0,-3905193.2,Muy Alto,Muy Alto,Bajo
User-friendly encompassing functionalities,2023-02-03 00:00:00+00:00,2024-07-18 00:00:00+00:00,8030186.0,0.43,podcast,B2B,promotion,0.73,77385.32,531.0,-7952800.68,Muy Alto,Medio,Bajo
Enhanced bifurcated solution,2022-10-30 00:00:00+00:00,2023-09-09 00:00:00+00:00,1061897.0,0.87,webinar,B2B,promotion,0.92,704819.76,314.0,-357077.24,Muy Alto,Muy Alto,Bajo
Monitored regional complexity,2022-11-02 00:00:00+00:00,2023-11-20 00:00:00+00:00,7669016.0,0.39,webinar,B2B,paid,0.56,227037.77,383.0,-7441978.23,Muy Alto,Muy Alto,Bajo
Persistent incremental neural-net,2022-08-15 00:00:00+00:00,2024-05-06 00:00:00+00:00,4334983.0,0.34,podcast,B2C,paid,0.68,255076.72,630.0,-4079906.28,Muy Alto,Muy Alto,Bajo
Cross-platform client-server circuit,2023-04-19 00:00:00+00:00,2024-02-22 00:00:00+00:00,6711897.0,0.9,webinar,B2B,promotion,0.53,382745.39,309.0,-6329151.61,Muy Alto,Muy Alto,Bajo
Customizable clear-thinking adapter,2023-07-22 00:00:00+00:00,2024-04-30 00:00:00+00:00,7485671.0,0.43,podcast,B2B,Referral,0.99,266833.31,283.0,-7218837.69,Muy Alto,Muy Alto,Bajo
Up-sized multi-state database,2023-06-17 00:00:00+00:00,2024-02-08 00:00:00+00:00,9934338.0,0.6,podcast,B2B,paid,0.96,466268.52,236.0,-9468069.48,Muy Alto,Muy Alto,Bajo
Object-based didactic intranet,2023-07-21 00:00:00+00:00,2024-06-17 00:00:00+00:00,64307.0,0.64,social media,B2B,paid,0.46,986258.1,332.0,921951.1,Medio,Muy Alto,Bajo
Multi-lateral tangible framework,2022-10-05 00:00:00+00:00,2023-10-03 00:00:00+00:00,9924828.0,0.31,social media,B2B,organic,0.32,541733.65,363.0,-9383094.35,Muy Alto,Muy Alto,Bajo
Profound multimedia framework,2022-11-04 00:00:00+00:00,2024-05-28 00:00:00+00:00,79542.0,0.98,webinar,B2B,paid,0.81,604761.26,571.0,525219.26,Medio,Muy Alto,Bajo
Object-based intermediate attitude,2022-11-05 00:00:00+00:00,2024-02-17 00:00:00+00:00,269811.0,0.56,social media,B2B,paid,0.17,876092.32,469.0,606281.32,Muy Alto,Muy Alto,Bajo
Horizontal maximized moderator,2023-01-15 00:00:00+00:00,2024-05-03 00:00:00+00:00,5749161.0,0.15,webinar,B2C,promotion,0.86,220710.44,474.0,-5528450.56,Muy Alto,Muy Alto,Bajo
Innovative intangible complexity,2022-09-03 00:00:00+00:00,2024-03-04 00:00:00+00:00,1999262.0,0.46,social media,B2C,Referral,0.62,910901.4,548.0,-1088360.6,Muy Alto,Muy Alto,Bajo
Compatible 6thgeneration portal,2023-07-06 00:00:00+00:00,2024-07-11 00:00:00+00:00,4041975.0,0.3,webinar,B2B,organic,0.76,478886.94,371.0,-3563088.06,Muy Alto,Muy Alto,Bajo
De-engineered foreground attitude,2023-02-06 00:00:00+00:00,2024-04-02 00:00:00+00:00,752674.0,0.16,social media,B2B,Referral,0.49,845286.27,421.0,92612.27000000002,Muy Alto,Muy Alto,Bajo
Public-key directional orchestration,2023-02-26 00:00:00+00:00,2024-04-14 00:00:00+00:00,5248567.0,0.18,email,B2C,paid,0.65,593541.4,413.0,-4655025.6,Muy Alto,Muy Alto,Bajo
Optimized content-based matrix,2023-01-17 00:00:00+00:00,2024-01-22 00:00:00+00:00,331074.0,0.79,social media,B2C,paid,0.1,796971.65,370.0,465897.65,Muy Alto,Muy Alto,Bajo
De-engineered bandwidth-monitored solution,2023-03-05 00:00:00+00:00,2023-12-23 00:00:00+00:00,5350582.0,0.75,email,B2B,paid,0.62,833607.67,293.0,-4516974.33,Muy Alto,Muy Alto,Bajo
Horizontal asymmetric contingency,2022-09-16 00:00:00+00:00,2024-05-08 00:00:00+00:00,9971419.0,0.23,email,B2C,Referral,0.7,7622.28,600.0,-9963796.72,Muy Alto,Muy Bajo,Bajo
Grass-roots non-volatile hub,2022-11-28 00:00:00+00:00,2024-05-11 00:00:00+00:00,9145881.0,0.86,podcast,B2B,promotion,0.84,679885.89,530.0,-8465995.11,Muy Alto,Muy Alto,Bajo
Reverse-engineered attitude-oriented task-force,2023-03-12 00:00:00+00:00,2024-07-28 00:00:00+00:00,8283293.0,0.73,social media,B2B,organic,0.99,974376.54,504.0,-7308916.46,Muy Alto,Muy Alto,Bajo
Synergized mission-critical conglomeration,2023-07-22 00:00:00+00:00,2024-03-23 00:00:00+00:00,8462879.0,0.38,webinar,B2B,organic,0.18,27207.72,245.0,-8435671.28,Muy Alto,Bajo,Bajo
Configurable transitional data-warehouse,2023-05-08 00:00:00+00:00,2024-03-22 00:00:00+00:00,6494448.0,0.4,email,B2B,Referral,0.98,881173.83,319.0,-5613274.17,Muy Alto,Muy Alto,Bajo
Ergonomic global project,2023-05-12 00:00:00+00:00,2024-06-04 00:00:00+00:00,7837956.0,0.85,webinar,B2B,promotion,0.29,152577.96,389.0,-7685378.04,Muy Alto,Alto,Bajo
Sharable 24/7 Graphic Interface,2023-05-09 00:00:00+00:00,2024-05-13 00:00:00+00:00,2443375.0,0.41,social media,B2B,Referral,0.23,184897.69,370.0,-2258477.31,Muy Alto,Alto,Bajo
Progressive directional secured line,2022-12-27 00:00:00+00:00,2024-01-18 00:00:00+00:00,748982.0,0.21,webinar,B2B,Referral,0.79,462470.31,387.0,-286511.69,Muy Alto,Muy Alto,Bajo
Compatible tertiary alliance,2022-08-09 00:00:00+00:00,2024-07-02 00:00:00+00:00,393475.0,0.2,webinar,B2B,promotion,0.25,89250.13,693.0,-304224.87,Muy Alto,Medio,Bajo
Face-to-face 6thgeneration methodology,2023-06-22 00:00:00+00:00,2024-06-02 00:00:00+00:00,643087.0,0.79,webinar,B2B,Referral,0.85,834244.46,346.0,191157.45999999996,Muy Alto,Muy Alto,Bajo
Customer-focused asymmetric workforce,2023-05-24 00:00:00+00:00,2024-01-23 00:00:00+00:00,768737.0,0.26,social media,B2C,paid,0.16,975307.6,244.0,206570.59999999998,Muy Alto,Muy Alto,Bajo
Profound reciprocal forecast,2022-11-20 00:00:00+00:00,2024-05-16 00:00:00+00:00,766909.0,0.81,social media,B2C,paid,0.71,733753.88,543.0,-33155.119999999995,Muy Alto,Muy Alto,Bajo
De-engineered high-level functionalities,2023-03-20 00:00:00+00:00,2023-12-16 00:00:00+00:00,5347893.0,0.23,podcast,B2C,Referral,0.45,985115.73,271.0,-4362777.27,Muy Alto,Muy Alto,Bajo
Reverse-engineered upward-trending core,2023-07-07 00:00:00+00:00,2023-09-23 00:00:00+00:00,4151678.0,0.41,social media,B2B,organic,0.23,272303.25,78.0,-3879374.75,Muy Alto,Muy Alto,Bajo
Future-proofed zero administration attitude,2022-11-16 00:00:00+00:00,2024-06-22 00:00:00+00:00,691694.0,0.4,webinar,B2C,organic,0.11,218950.95,584.0,-472743.05,Muy Alto,Muy Alto,Bajo
Mandatory intermediate neural-net,2022-12-22 00:00:00+00:00,2024-06-20 00:00:00+00:00,9559318.0,0.26,social media,B2B,organic,0.76,904158.64,546.0,-8655159.36,Muy Alto,Muy Alto,Bajo
Team-oriented discrete benchmark,2023-03-16 00:00:00+00:00,2023-08-05 00:00:00+00:00,297045.0,0.71,webinar,B2C,promotion,0.19,712043.2,142.0,414998.19999999995,Muy Alto,Muy Alto,Bajo
Cloned scalable frame,2022-12-30 00:00:00+00:00,2023-08-18 00:00:00+00:00,483955.0,0.67,webinar,B2B,promotion,0.0,250403.29,231.0,-233551.71,Muy Alto,Muy Alto,Bajo
Profit-focused 5thgeneration standardization,2023-01-03 00:00:00+00:00,2024-06-06 00:00:00+00:00,705303.0,0.52,email,B2C,promotion,0.81,770120.35,520.0,64817.34999999998,Muy Alto,Muy Alto,Bajo
Distributed asymmetric frame,2023-04-15 00:00:00+00:00,2024-03-28 00:00:00+00:00,7888949.0,0.74,podcast,B2C,paid,0.12,845440.9,348.0,-7043508.1,Muy Alto,Muy Alto,Bajo
Vision-oriented 4thgeneration groupware,2023-03-03 00:00:00+00:00,2024-02-28 00:00:00+00:00,7602954.0,0.3,podcast,B2B,organic,0.26,267482.0,362.0,-7335472.0,Muy Alto,Muy Alto,Bajo
Persistent methodical Graphical User Interface,2022-09-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,3736974.0,0.85,webinar,B2C,organic,0.24,669953.74,608.0,-3067020.26,Muy Alto,Muy Alto,Bajo
Integrated didactic circuit,2022-09-15 00:00:00+00:00,2024-05-02 00:00:00+00:00,4302677.0,0.46,podcast,B2C,Referral,0.92,248301.18,595.0,-4054375.82,Muy Alto,Muy Alto,Bajo
Expanded system-worthy collaboration,2022-12-16 00:00:00+00:00,2024-02-01 00:00:00+00:00,8668738.0,0.32,email,B2B,Referral,0.46,294566.58,412.0,-8374171.42,Muy Alto,Muy Alto,Bajo
Grass-roots client-server middleware,2023-01-04 00:00:00+00:00,2023-11-10 00:00:00+00:00,4145815.0,0.97,email,B2B,paid,0.21,924885.11,310.0,-3220929.89,Muy Alto,Muy Alto,Bajo
Universal systemic utilization,2023-05-22 00:00:00+00:00,2023-10-16 00:00:00+00:00,7829427.0,0.33,webinar,B2B,paid,0.57,643279.88,147.0,-7186147.12,Muy Alto,Muy Alto,Bajo
Expanded system-worthy flexibility,2022-10-22 00:00:00+00:00,2024-06-22 00:00:00+00:00,6120436.0,0.4,social media,B2B,promotion,0.8,235658.56,609.0,-5884777.44,Muy Alto,Muy Alto,Bajo
Customizable homogeneous policy,2023-03-29 00:00:00+00:00,2024-03-27 00:00:00+00:00,7508714.0,0.29,social media,B2C,Referral,0.2,464001.7,364.0,-7044712.3,Muy Alto,Muy Alto,Bajo
Visionary local paradigm,2023-02-13 00:00:00+00:00,2023-09-06 00:00:00+00:00,8759532.0,0.36,podcast,B2C,paid,0.8,194771.92,205.0,-8564760.08,Muy Alto,Alto,Bajo
Persevering 24/7 complexity,2023-01-22 00:00:00+00:00,2023-11-21 00:00:00+00:00,3100036.0,0.4,email,B2C,promotion,0.28,387283.38,303.0,-2712752.62,Muy Alto,Muy Alto,Bajo
Visionary multimedia synergy,2023-01-19 00:00:00+00:00,2024-01-14 00:00:00+00:00,2510093.0,0.77,webinar,B2B,paid,0.17,267820.25,360.0,-2242272.75,Muy Alto,Muy Alto,Bajo
Automated radical access,2023-02-25 00:00:00+00:00,2023-10-05 00:00:00+00:00,4041387.0,0.23,webinar,B2B,organic,0.4,95705.91,222.0,-3945681.09,Muy Alto,Medio,Bajo
Inverse transitional artificial intelligence,2023-06-02 00:00:00+00:00,2023-11-26 00:00:00+00:00,266765.0,0.29,podcast,B2B,Referral,0.1,861573.13,177.0,594808.13,Muy Alto,Muy Alto,Bajo
Down-sized modular conglomeration,2023-01-16 00:00:00+00:00,2023-08-13 00:00:00+00:00,152107.0,0.16,podcast,B2C,paid,0.79,374169.78,209.0,222062.78000000003,Alto,Muy Alto,Bajo
Robust next generation protocol,2022-10-21 00:00:00+00:00,2024-03-12 00:00:00+00:00,553311.0,0.14,webinar,B2C,paid,0.22,353720.66,508.0,-199590.34000000003,Muy Alto,Muy Alto,Bajo
Innovative exuding toolset,2023-01-24 00:00:00+00:00,2023-12-28 00:00:00+00:00,8646182.0,0.2,social media,B2C,organic,0.52,819254.95,338.0,-7826927.05,Muy Alto,Muy Alto,Bajo
Streamlined holistic toolset,2023-02-23 00:00:00+00:00,2024-03-15 00:00:00+00:00,8252055.0,0.64,webinar,B2B,paid,0.43,822593.79,386.0,-7429461.21,Muy Alto,Muy Alto,Bajo
Managed global capacity,2023-05-13 00:00:00+00:00,2024-03-05 00:00:00+00:00,1459314.0,0.87,social media,B2C,paid,0.28,771828.11,297.0,-687485.89,Muy Alto,Muy Alto,Bajo
Phased systematic interface,2023-02-05 00:00:00+00:00,2024-05-18 00:00:00+00:00,30835.0,0.42,social media,B2C,paid,0.13,494155.17,468.0,463320.17,Bajo,Muy Alto,Bajo
Persistent methodical info-mediaries,2022-08-09 00:00:00+00:00,2023-10-12 00:00:00+00:00,6720789.0,0.41,email,B2C,promotion,0.74,670908.37,429.0,-6049880.63,Muy Alto,Muy Alto,Bajo
Up-sized maximized capability,2023-05-11 00:00:00+00:00,2024-05-06 00:00:00+00:00,5793437.0,0.93,social media,B2B,promotion,0.28,805755.38,361.0,-4987681.62,Muy Alto,Muy Alto,Bajo
Distributed scalable moratorium,2022-08-07 00:00:00+00:00,2024-06-25 00:00:00+00:00,2139983.0,0.87,social media,B2B,promotion,0.89,204659.89,688.0,-1935323.1099999999,Muy Alto,Muy Alto,Bajo
Inverse stable process improvement,2023-06-25 00:00:00+00:00,2024-04-22 00:00:00+00:00,4310114.0,0.78,webinar,B2C,paid,0.81,470664.64,302.0,-3839449.36,Muy Alto,Muy Alto,Bajo
Multi-tiered high-level protocol,2022-12-28 00:00:00+00:00,2023-10-19 00:00:00+00:00,4451472.0,0.89,podcast,B2C,paid,0.97,402165.58,295.0,-4049306.42,Muy Alto,Muy Alto,Bajo
Synergized 6thgeneration interface,2023-04-22 00:00:00+00:00,2024-06-14 00:00:00+00:00,2390139.0,0.9,email,B2C,Referral,0.25,918190.34,419.0,-1471948.6600000001,Muy Alto,Muy Alto,Bajo
Seamless attitude-oriented architecture,2022-09-07 00:00:00+00:00,2023-11-20 00:00:00+00:00,6757594.0,0.1,email,B2B,organic,0.51,990939.91,439.0,-5766654.09,Muy Alto,Muy Alto,Bajo
Centralized zero tolerance infrastructure,2023-03-11 00:00:00+00:00,2023-11-06 00:00:00+00:00,866272.0,0.13,webinar,B2B,promotion,0.21,446384.91,240.0,-419887.09,Muy Alto,Muy Alto,Bajo
Focused motivating strategy,2023-07-31 00:00:00+00:00,2023-11-01 00:00:00+00:00,4464033.0,0.79,social media,B2C,organic,0.69,935541.35,93.0,-3528491.65,Muy Alto,Muy Alto,Bajo
Function-based leadingedge budgetary management,2022-12-16 00:00:00+00:00,2023-08-23 00:00:00+00:00,647557.0,0.63,webinar,B2B,Referral,0.2,996493.1,250.0,348936.1,Muy Alto,Muy Alto,Bajo
Right-sized next generation solution,2022-09-27 00:00:00+00:00,2024-03-26 00:00:00+00:00,9525619.0,0.54,podcast,B2C,Referral,0.65,84562.94,546.0,-9441056.06,Muy Alto,Medio,Bajo
Assimilated local framework,2023-01-07 00:00:00+00:00,2024-06-05 00:00:00+00:00,8246113.0,0.55,social media,B2B,organic,0.8,285843.42,515.0,-7960269.58,Muy Alto,Muy Alto,Bajo
Enterprise-wide bottom-line superstructure,2023-04-24 00:00:00+00:00,2023-10-10 00:00:00+00:00,140721.0,0.72,webinar,B2B,promotion,0.57,112057.31,169.0,-28663.690000000002,Alto,Alto,Bajo
