campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,duration_days,beneficio_neto,budget_cat,revenue_cat,roi_cat
Robust tangible strategy,2023-05-16 00:00:00+00:00,2023-12-16 00:00:00+00:00,4459.25,6300.51,webinar,B2C,paid,0.62,285414.63,214.0,280955.38,Bajo,Alto,
Versatile context-sensitive interface,2022-11-05 00:00:00+00:00,2023-10-29 00:00:00+00:00,30382.56,1352.87,webinar,B2B,paid,0.95,441419.78,358.0,411037.22000000003,Medio,Alto,Alto
Synergistic value-added help-desk,2023-04-01 00:00:00+00:00,2024-07-18 00:00:00+00:00,29527.93,383.22,social media,B2C,paid,0.61,142683.63,474.0,113155.70000000001,Medio,Alto,Medio
Multi-channeled didactic process improvement,2022-12-31 00:00:00+00:00,2024-06-08 00:00:00+00:00,97339.13,320.59,email,B2B,organic,0.69,409395.67,525.0,312056.54,Medio,Alto,Medio
Distributed stable emulation,2022-12-04 00:00:00+00:00,2024-03-19 00:00:00+00:00,38723.34,216.4,email,B2C,Referral,0.22,122519.77,471.0,83796.43000000001,Medio,Alto,Medio
Operative context-sensitive Local Area Network,2022-08-31 00:00:00+00:00,2023-11-28 00:00:00+00:00,62234.75,929.78,email,B2B,promotion,0.84,640882.28,454.0,578647.53,Medio,Alto,Medio
Seamless motivating infrastructure,2023-02-20 00:00:00+00:00,2023-10-20 00:00:00+00:00,63478.39,787.5,podcast,B2B,organic,0.28,563372.52,242.0,499894.13,Medio,Alto,Medio
Switchable leadingedge alliance,2023-01-29 00:00:00+00:00,2024-07-28 00:00:00+00:00,93236.34,485.6,webinar,B2C,Referral,0.85,545988.99,546.0,452752.65,Medio,Alto,Medio
Multi-lateral grid-enabled middleware,2023-06-11 00:00:00+00:00,2024-07-17 00:00:00+00:00,84718.25,-9.14,social media,B2B,paid,0.97,76971.76,402.0,-7746.490000000005,Medio,Medio,Pérdida
Inverse system-worthy utilization,2022-08-25 00:00:00+00:00,2023-08-15 00:00:00+00:00,17398.1,109.2,email,B2C,paid,0.6,36397.45,355.0,18999.35,Medio,Medio,Medio
Extended next generation paradigm,2023-06-01 00:00:00+00:00,2024-01-26 00:00:00+00:00,78135.6,605.38,podcast,B2B,Referral,0.11,551156.74,239.0,473021.14,Medio,Alto,Medio
Customer-focused bifurcated service-desk,2023-04-08 00:00:00+00:00,2023-09-19 00:00:00+00:00,24769.6,553.96,social media,B2B,organic,0.9,161983.35,164.0,137213.75,Medio,Alto,Medio
Extended tangible hierarchy,2022-08-02 00:00:00+00:00,2024-04-07 00:00:00+00:00,36943.95,266.11,social media,B2C,Referral,0.46,135256.94,614.0,98312.99,Medio,Alto,Medio
Down-sized systematic contingency,2023-05-14 00:00:00+00:00,2024-07-26 00:00:00+00:00,67417.39,331.89,podcast,B2C,paid,0.74,291171.32,439.0,223753.93,Medio,Alto,Medio
Focused holistic installation,2022-12-13 00:00:00+00:00,2023-09-14 00:00:00+00:00,65008.76,567.47,podcast,B2B,paid,0.36,433912.4,275.0,368903.64,Medio,Alto,Medio
Profound 24/7 parallelism,2023-06-21 00:00:00+00:00,2023-12-13 00:00:00+00:00,75478.5,394.07,social media,B2B,Referral,0.34,372918.3,175.0,297439.8,Medio,Alto,Medio
Ergonomic incremental utilization,2022-11-06 00:00:00+00:00,2024-06-01 00:00:00+00:00,30574.8,3124.66,webinar,B2C,promotion,0.92,985934.77,573.0,955359.97,Medio,Alto,
Implemented actuating structure,2023-01-26 00:00:00+00:00,2024-05-11 00:00:00+00:00,73452.84,1084.82,podcast,B2B,paid,0.83,870280.71,471.0,796827.87,Medio,Alto,Alto
Optimized high-level ability,2023-04-22 00:00:00+00:00,2024-03-23 00:00:00+00:00,2113.42,25695.37,email,B2C,paid,0.6,545164.59,336.0,543051.1699999999,Bajo,Alto,
Up-sized eco-centric open architecture,2023-05-20 00:00:00+00:00,2023-08-22 00:00:00+00:00,43439.29,1943.42,social media,B2B,paid,0.24,887646.91,94.0,844207.62,Medio,Alto,Alto
Business-focused systematic Graphical User Interface,2023-01-25 00:00:00+00:00,2023-11-22 00:00:00+00:00,55795.59,1116.81,social media,B2B,organic,0.7,678927.4,301.0,623131.81,Medio,Alto,Alto
Up-sized maximized time-frame,2023-05-17 00:00:00+00:00,2024-06-24 00:00:00+00:00,7795.44,6741.08,social media,B2B,organic,0.24,533292.53,404.0,525497.0900000001,Bajo,Alto,
Versatile explicit standardization,2023-05-08 00:00:00+00:00,2023-11-16 00:00:00+00:00,93728.56,296.53,webinar,B2B,paid,0.68,371660.32,192.0,277931.76,Medio,Alto,Medio
Extended regional paradigm,2023-01-15 00:00:00+00:00,2023-09-09 00:00:00+00:00,61599.31,728.58,email,B2C,organic,0.3,510396.54,237.0,448797.23,Medio,Alto,Medio
Multi-channeled real-time info-mediaries,2023-06-27 00:00:00+00:00,2024-04-30 00:00:00+00:00,71582.81,1127.46,email,B2B,paid,0.0,878650.2,308.0,807067.3899999999,Medio,Alto,Alto
Function-based 4thgeneration flexibility,2023-02-11 00:00:00+00:00,2024-04-20 00:00:00+00:00,40565.83,122.45,social media,B2C,promotion,0.11,90238.91,434.0,49673.08,Medio,Medio,Medio
Stand-alone client-driven approach,2023-02-28 00:00:00+00:00,2023-10-05 00:00:00+00:00,8570.41,9991.1,podcast,B2B,paid,0.71,864848.47,219.0,856278.0599999999,Bajo,Alto,
Balanced optimizing software,2023-04-10 00:00:00+00:00,2024-05-10 00:00:00+00:00,10297.36,9588.48,podcast,B2B,paid,0.71,997657.18,396.0,987359.8200000001,Medio,Alto,
De-engineered object-oriented framework,2022-10-01 00:00:00+00:00,2023-12-10 00:00:00+00:00,12624.62,3783.68,social media,B2C,paid,0.51,490299.83,435.0,477675.21,Medio,Alto,
Multi-layered full-range throughput,2023-02-09 00:00:00+00:00,2024-03-01 00:00:00+00:00,71398.88,500.42,social media,B2B,paid,0.83,428690.2,386.0,357291.32,Medio,Alto,Medio
Self-enabling multi-tasking help-desk,2023-05-01 00:00:00+00:00,2024-07-16 00:00:00+00:00,95378.2,680.19,email,B2B,Referral,0.91,744126.87,442.0,648748.67,Medio,Alto,Medio
Object-based national standardization,2022-08-13 00:00:00+00:00,2023-10-06 00:00:00+00:00,95049.66,223.46,podcast,B2C,promotion,0.2,307444.6,419.0,212394.93999999997,Medio,Alto,Medio
Object-based leadingedge initiative,2023-03-01 00:00:00+00:00,2024-02-08 00:00:00+00:00,14254.9,2523.42,podcast,B2C,promotion,0.31,373966.59,344.0,359711.69,Medio,Alto,Alto
Sharable background circuit,2022-08-26 00:00:00+00:00,2024-06-15 00:00:00+00:00,39380.23,2131.73,email,B2B,Referral,0.99,878859.45,659.0,839479.22,Medio,Alto,Alto
Synchronized national system engine,2023-01-18 00:00:00+00:00,2023-11-11 00:00:00+00:00,1223.82,62700.71,social media,B2C,paid,0.3,768567.7,297.0,767343.88,Bajo,Alto,
Front-line attitude-oriented adapter,2023-01-07 00:00:00+00:00,2024-04-23 00:00:00+00:00,32575.19,704.76,webinar,B2C,Referral,0.17,262152.11,472.0,229576.91999999998,Medio,Alto,Medio
Grass-roots scalable framework,2023-02-16 00:00:00+00:00,2023-08-19 00:00:00+00:00,61978.1,-99.83,social media,B2C,paid,0.77,108.21,184.0,-61869.89,Medio,Muy Bajo,
Networked zero administration array,2022-12-29 00:00:00+00:00,2023-12-13 00:00:00+00:00,62893.8,1421.1,email,B2B,promotion,0.53,956677.1,349.0,893783.2999999999,Medio,Alto,Alto
Visionary client-driven instruction set,2022-12-18 00:00:00+00:00,2023-11-09 00:00:00+00:00,80963.14,543.23,email,B2C,organic,0.7,520779.28,326.0,439816.14,Medio,Alto,Medio
Seamless directional Graphic Interface,2022-08-27 00:00:00+00:00,2023-12-08 00:00:00+00:00,89833.97,493.66,email,B2C,promotion,0.42,533309.75,468.0,443475.78,Medio,Alto,Medio
Innovative 4thgeneration protocol,2022-08-16 00:00:00+00:00,2024-01-24 00:00:00+00:00,78857.26,1040.56,webinar,B2C,promotion,0.74,899416.78,526.0,820559.52,Medio,Alto,Alto
Cross-group radical definition,2023-04-24 00:00:00+00:00,2024-04-01 00:00:00+00:00,42878.1,451.56,webinar,B2C,organic,0.66,236497.1,343.0,193619.0,Medio,Alto,Medio
Automated client-server contingency,2022-11-30 00:00:00+00:00,2023-12-20 00:00:00+00:00,27483.74,404.51,social media,B2B,organic,0.38,138657.81,385.0,111174.06999999999,Medio,Alto,Medio
Enterprise-wide tangible secured line,2023-07-04 00:00:00+00:00,2024-05-30 00:00:00+00:00,32993.61,-54.49,email,B2B,promotion,0.9,15015.31,331.0,-17978.300000000003,Medio,Medio,
Open-architected transitional framework,2022-10-02 00:00:00+00:00,2023-12-15 00:00:00+00:00,2568.1,7275.26,podcast,B2C,organic,0.26,189403.95,439.0,186835.85,Bajo,Alto,
Networked motivating Graphic Interface,2022-08-06 00:00:00+00:00,2024-04-23 00:00:00+00:00,9689.82,5786.63,podcast,B2C,Referral,0.31,570403.72,626.0,560713.9,Bajo,Alto,
Balanced impactful collaboration,2022-09-07 00:00:00+00:00,2024-03-24 00:00:00+00:00,48068.29,1459.52,social media,B2C,organic,0.13,749632.31,564.0,701564.02,Medio,Alto,Alto
Phased clear-thinking matrix,2022-12-28 00:00:00+00:00,2024-06-24 00:00:00+00:00,41572.75,1693.31,webinar,B2B,paid,0.4,745526.31,544.0,703953.56,Medio,Alto,Alto
Multi-channeled hybrid workforce,2022-12-27 00:00:00+00:00,2023-09-12 00:00:00+00:00,54998.51,497.07,email,B2B,promotion,0.44,328378.21,259.0,273379.7,Medio,Alto,Medio
Up-sized dedicated workforce,2022-09-13 00:00:00+00:00,2024-05-21 00:00:00+00:00,26043.99,3703.34,email,B2C,organic,0.25,990541.8,616.0,964497.81,Medio,Alto,
Focused tangible array,2022-12-20 00:00:00+00:00,2024-03-10 00:00:00+00:00,24633.17,1836.8,podcast,B2B,Referral,0.45,477094.47,446.0,452461.3,Medio,Alto,Alto
Organized heuristic customer loyalty,2022-08-14 00:00:00+00:00,2023-08-07 00:00:00+00:00,56844.8,275.11,email,B2B,Referral,0.45,213233.35,358.0,156388.55,Medio,Alto,Medio
Implemented radical array,2022-08-09 00:00:00+00:00,2024-02-11 00:00:00+00:00,50192.71,1054.23,email,B2B,organic,0.13,579337.15,551.0,529144.4400000001,Medio,Alto,Alto
Reactive even-keeled hardware,2023-04-20 00:00:00+00:00,2024-06-24 00:00:00+00:00,86585.56,296.77,email,B2B,organic,0.94,343542.86,431.0,256957.3,Medio,Alto,Medio
Implemented logistical architecture,2023-07-20 00:00:00+00:00,2024-04-06 00:00:00+00:00,15386.79,6227.0,webinar,B2B,organic,0.98,973522.31,261.0,958135.52,Medio,Alto,
Team-oriented intermediate matrices,2023-05-31 00:00:00+00:00,2024-01-04 00:00:00+00:00,56098.87,1137.0,webinar,B2C,organic,0.53,693941.43,218.0,637842.56,Medio,Alto,Alto
Operative optimizing firmware,2023-04-06 00:00:00+00:00,2024-06-20 00:00:00+00:00,86427.37,611.98,webinar,B2B,organic,0.69,615345.97,441.0,528918.6,Medio,Alto,Medio
Cloned system-worthy project,2023-05-11 00:00:00+00:00,2023-11-30 00:00:00+00:00,12214.82,4431.77,email,B2B,organic,0.46,553547.53,203.0,541332.7100000001,Medio,Alto,
Versatile regional capability,2022-09-26 00:00:00+00:00,2023-09-19 00:00:00+00:00,83088.32,579.49,email,B2C,paid,0.8,564579.89,358.0,481491.57,Medio,Alto,Medio
De-engineered static standardization,2022-11-22 00:00:00+00:00,2023-10-21 00:00:00+00:00,80176.5,-69.82,email,B2C,promotion,0.11,24198.61,333.0,-55977.89,Medio,Medio,
Total bi-directional attitude,2023-04-25 00:00:00+00:00,2024-06-12 00:00:00+00:00,11441.68,7163.01,podcast,B2B,promotion,0.39,831009.89,414.0,819568.21,Medio,Alto,
Progressive non-volatile service-desk,2022-09-20 00:00:00+00:00,2024-06-10 00:00:00+00:00,48365.23,603.31,webinar,B2C,organic,0.67,340157.74,629.0,291792.51,Medio,Alto,Medio
Business-focused needs-based synergy,2023-06-20 00:00:00+00:00,2023-09-12 00:00:00+00:00,86182.78,783.76,webinar,B2B,promotion,0.12,761650.71,84.0,675467.9299999999,Medio,Alto,Medio
Optional holistic Graphical User Interface,2023-04-15 00:00:00+00:00,2024-06-10 00:00:00+00:00,87937.87,112.0,social media,B2B,promotion,0.96,186429.38,422.0,98491.51000000001,Medio,Alto,Medio
Grass-roots bottom-line strategy,2023-04-23 00:00:00+00:00,2023-08-09 00:00:00+00:00,13932.94,5192.36,webinar,B2C,promotion,0.21,737381.8,108.0,723448.8600000001,Medio,Alto,
Quality-focused fault-tolerant secured line,2023-02-01 00:00:00+00:00,2023-08-02 00:00:00+00:00,8324.3,10423.33,webinar,B2C,promotion,0.76,875993.48,182.0,867669.1799999999,Bajo,Alto,
Secured solution-oriented application,2022-09-12 00:00:00+00:00,2024-02-22 00:00:00+00:00,10216.93,5750.35,social media,B2B,organic,0.12,597726.39,528.0,587509.46,Medio,Alto,
Multi-tiered executive task-force,2023-02-18 00:00:00+00:00,2024-03-24 00:00:00+00:00,73598.13,590.93,email,B2C,promotion,0.45,508514.45,400.0,434916.32,Medio,Alto,Medio
Focused empowering superstructure,2023-02-05 00:00:00+00:00,2024-05-26 00:00:00+00:00,39103.33,1186.82,webinar,B2C,promotion,0.55,503191.26,476.0,464087.93,Medio,Alto,Alto
Reverse-engineered motivating algorithm,2023-01-28 00:00:00+00:00,2024-03-23 00:00:00+00:00,5833.99,3016.64,webinar,B2C,promotion,0.65,181824.5,420.0,175990.51,Bajo,Alto,
Configurable attitude-oriented throughput,2023-01-14 00:00:00+00:00,2024-07-17 00:00:00+00:00,60899.96,740.59,podcast,B2C,promotion,0.3,511916.8,550.0,451016.83999999997,Medio,Alto,Medio
Expanded neutral extranet,2023-06-16 00:00:00+00:00,2023-12-07 00:00:00+00:00,40596.83,1856.84,podcast,B2B,promotion,0.22,794415.14,174.0,753818.31,Medio,Alto,Alto
Reduced attitude-oriented task-force,2022-12-03 00:00:00+00:00,2023-12-24 00:00:00+00:00,25337.54,2145.87,social media,B2C,promotion,0.17,569047.55,386.0,543710.01,Medio,Alto,Alto
Focused logistical projection,2022-09-15 00:00:00+00:00,2023-10-18 00:00:00+00:00,93064.34,742.03,webinar,B2C,promotion,0.6,783632.31,398.0,690567.9700000001,Medio,Alto,Medio
Proactive asymmetric time-frame,2023-01-15 00:00:00+00:00,2024-03-24 00:00:00+00:00,75609.64,666.29,webinar,B2C,promotion,0.84,579392.35,434.0,503782.70999999996,Medio,Alto,Medio
Inverse systematic productivity,2023-05-08 00:00:00+00:00,2024-07-20 00:00:00+00:00,21939.98,137.2,email,B2C,promotion,0.55,52042.32,439.0,30102.34,Medio,Medio,Medio
Optional coherent moratorium,2022-09-17 00:00:00+00:00,2023-11-24 00:00:00+00:00,89036.76,930.01,podcast,B2B,organic,0.44,917084.93,433.0,828048.17,Medio,Alto,Medio
Expanded upward-trending conglomeration,2023-02-04 00:00:00+00:00,2024-06-01 00:00:00+00:00,31126.7,2791.2,podcast,B2C,organic,0.37,899936.24,483.0,868809.54,Medio,Alto,Alto
Compatible clear-thinking array,2022-08-17 00:00:00+00:00,2024-04-21 00:00:00+00:00,51825.62,1619.51,webinar,B2B,promotion,0.49,891145.72,613.0,839320.1,Medio,Alto,Alto
Universal 4thgeneration framework,2023-04-25 00:00:00+00:00,2023-12-22 00:00:00+00:00,71516.9,1098.38,email,B2C,organic,0.72,857045.98,241.0,785529.08,Medio,Alto,Alto
Persevering motivating benchmark,2023-07-02 00:00:00+00:00,2023-09-18 00:00:00+00:00,95735.11,285.55,social media,B2C,promotion,0.24,369103.26,78.0,273368.15,Medio,Alto,Medio
Object-based content-based ability,2022-10-12 00:00:00+00:00,2023-12-20 00:00:00+00:00,26262.29,1483.61,webinar,B2C,organic,0.77,415891.1,434.0,389628.81,Medio,Alto,Alto
Innovative logistical interface,2023-03-05 00:00:00+00:00,2023-10-25 00:00:00+00:00,99579.39,661.32,social media,B2C,organic,0.28,758121.44,234.0,658542.0499999999,Medio,Alto,Medio
De-engineered impactful policy,2022-09-04 00:00:00+00:00,2024-06-11 00:00:00+00:00,35965.37,1496.94,podcast,B2C,paid,0.77,574345.65,646.0,538380.28,Medio,Alto,Alto
Integrated contextually-based parallelism,2022-08-19 00:00:00+00:00,2024-06-02 00:00:00+00:00,47201.38,752.95,webinar,B2C,organic,0.67,402603.75,653.0,355402.37,Medio,Alto,Medio
Innovative mission-critical firmware,2023-04-10 00:00:00+00:00,2023-09-10 00:00:00+00:00,66401.2,531.58,email,B2C,promotion,0.91,419378.34,153.0,352977.14,Medio,Alto,Medio
Advanced clear-thinking Graphical User Interface,2023-01-21 00:00:00+00:00,2024-05-19 00:00:00+00:00,69533.11,1038.03,webinar,B2C,promotion,0.59,791308.71,484.0,721775.6,Medio,Alto,Alto
Reactive tangible access,2022-09-09 00:00:00+00:00,2024-05-14 00:00:00+00:00,73328.31,104.07,webinar,B2B,organic,0.92,149637.56,613.0,76309.25,Medio,Alto,Medio
Versatile systemic challenge,2023-02-02 00:00:00+00:00,2023-12-28 00:00:00+00:00,50036.8,1055.85,social media,B2B,promotion,0.45,578349.16,329.0,528312.36,Medio,Alto,Alto
Switchable value-added portal,2022-09-10 00:00:00+00:00,2023-09-16 00:00:00+00:00,24555.69,2108.34,email,B2B,Referral,0.19,542272.5,371.0,517716.81,Medio,Alto,Alto
Up-sized well-modulated support,2022-09-11 00:00:00+00:00,2024-06-06 00:00:00+00:00,83793.28,1006.92,webinar,B2C,paid,0.97,927525.79,634.0,843732.51,Medio,Alto,Alto
Secured asymmetric focus group,2023-03-17 00:00:00+00:00,2023-10-05 00:00:00+00:00,20492.32,1330.82,social media,B2C,paid,0.43,293207.54,202.0,272715.22,Medio,Alto,Alto
Down-sized 6thgeneration methodology,2023-05-26 00:00:00+00:00,2023-12-14 00:00:00+00:00,84057.89,583.93,podcast,B2B,paid,0.69,574894.6,202.0,490836.70999999996,Medio,Alto,Medio
Upgradable next generation knowledge user,2023-02-14 00:00:00+00:00,2023-09-01 00:00:00+00:00,44021.7,509.83,webinar,B2B,promotion,0.71,268456.4,199.0,224434.7,Medio,Alto,Medio
Reverse-engineered regional data-warehouse,2022-11-10 00:00:00+00:00,2024-05-06 00:00:00+00:00,72633.75,-36.65,email,B2C,Referral,0.19,46016.24,543.0,-26617.510000000002,Medio,Medio,
Implemented 4thgeneration open system,2022-12-30 00:00:00+00:00,2024-05-12 00:00:00+00:00,42103.6,1774.36,webinar,B2C,organic,0.84,789172.99,499.0,747069.39,Medio,Alto,Alto
Progressive motivating array,2023-02-18 00:00:00+00:00,2024-01-18 00:00:00+00:00,30951.13,1763.02,email,B2C,Referral,0.25,576624.43,334.0,545673.3,Medio,Alto,Alto
Visionary client-driven pricing structure,2022-09-11 00:00:00+00:00,2024-07-29 00:00:00+00:00,4675.43,13628.88,social media,B2B,paid,0.5,641884.2,687.0,637208.7699999999,Bajo,Alto,
Pre-emptive mission-critical matrices,2022-08-30 00:00:00+00:00,2023-11-19 00:00:00+00:00,55342.0,533.8,email,B2C,organic,0.9,350758.89,446.0,295416.89,Medio,Alto,Medio
Triple-buffered high-level neural-net,2022-11-01 00:00:00+00:00,2024-06-05 00:00:00+00:00,83667.24,450.44,social media,B2B,organic,0.0,460534.5,582.0,376867.26,Medio,Alto,Medio
Managed actuating open architecture,2022-12-30 00:00:00+00:00,2023-11-02 00:00:00+00:00,69912.37,365.17,email,B2C,promotion,0.24,325212.98,307.0,255300.61,Medio,Alto,Medio
Visionary composite task-force,2022-10-22 00:00:00+00:00,2024-07-30 00:00:00+00:00,68203.64,1266.01,email,B2B,organic,0.56,931667.61,647.0,863463.97,Medio,Alto,Alto
Ergonomic fresh-thinking customer loyalty,2022-08-28 00:00:00+00:00,2024-05-20 00:00:00+00:00,53848.51,1646.72,email,B2B,organic,0.98,940582.98,631.0,886734.47,Medio,Alto,Alto
Enterprise-wide didactic instruction set,2022-11-11 00:00:00+00:00,2023-10-05 00:00:00+00:00,2339.3,8359.99,social media,B2B,organic,0.73,197904.55,328.0,195565.25,Bajo,Alto,
Decentralized client-driven adapter,2023-01-08 00:00:00+00:00,2024-03-18 00:00:00+00:00,85162.21,543.24,webinar,B2C,promotion,0.9,547794.76,435.0,462632.55,Medio,Alto,Medio
Cross-platform transitional interface,2022-08-05 00:00:00+00:00,2023-09-23 00:00:00+00:00,57412.53,841.06,webinar,B2C,paid,0.2,540285.9,414.0,482873.37,Medio,Alto,Medio
Universal transitional moderator,2023-05-04 00:00:00+00:00,2024-07-22 00:00:00+00:00,17051.21,3257.86,social media,B2B,promotion,0.22,572556.5,445.0,555505.29,Medio,Alto,
Universal composite open system,2023-03-02 00:00:00+00:00,2024-01-13 00:00:00+00:00,20606.52,1583.54,webinar,B2B,organic,0.42,346919.49,317.0,326312.97,Medio,Alto,Alto
Public-key human-resource product,2022-11-11 00:00:00+00:00,2024-07-23 00:00:00+00:00,18637.27,465.29,podcast,B2B,paid,0.16,105353.85,620.0,86716.58,Medio,Alto,Medio
Secured background encryption,2022-09-22 00:00:00+00:00,2023-12-18 00:00:00+00:00,57858.79,1206.14,email,B2B,Referral,0.16,755718.77,452.0,697859.98,Medio,Alto,Alto
Implemented content-based contingency,2023-07-18 00:00:00+00:00,2023-09-05 00:00:00+00:00,9933.82,2788.33,email,B2C,promotion,0.35,286921.83,49.0,276988.01,Bajo,Alto,Alto
Open-architected responsive array,2022-12-24 00:00:00+00:00,2023-12-10 00:00:00+00:00,55733.12,166.14,social media,B2C,promotion,0.31,148330.9,351.0,92597.78,Medio,Alto,Medio
Reverse-engineered client-server neural-net,2023-01-19 00:00:00+00:00,2024-02-17 00:00:00+00:00,3854.95,5707.53,social media,B2B,promotion,0.34,223877.3,394.0,220022.34999999998,Bajo,Alto,
Networked upward-trending forecast,2023-07-06 00:00:00+00:00,2024-01-23 00:00:00+00:00,43185.33,2026.67,email,B2B,Referral,0.72,918409.28,201.0,875223.9500000001,Medio,Alto,Alto
Multi-layered optimal pricing structure,2023-01-28 00:00:00+00:00,2023-11-21 00:00:00+00:00,35728.11,1458.24,webinar,B2C,organic,0.97,556729.13,297.0,521001.02,Medio,Alto,Alto
Persistent stable leverage,2023-01-15 00:00:00+00:00,2023-10-04 00:00:00+00:00,70220.82,27.77,social media,B2B,paid,0.33,89723.88,262.0,19503.059999999998,Medio,Medio,Medio
Focused stable analyzer,2023-06-28 00:00:00+00:00,2024-06-06 00:00:00+00:00,39506.88,1807.05,webinar,B2C,organic,0.81,753417.28,344.0,713910.4,Medio,Alto,Alto
Networked exuding instruction set,2022-09-11 00:00:00+00:00,2024-02-27 00:00:00+00:00,93971.2,147.02,podcast,B2C,promotion,0.29,232132.15,534.0,138160.95,Medio,Alto,Medio
Multi-layered intermediate conglomeration,2022-08-30 00:00:00+00:00,2024-04-17 00:00:00+00:00,51220.79,1432.05,webinar,B2C,Referral,0.13,784728.26,596.0,733507.47,Medio,Alto,Alto
Visionary 24hour circuit,2022-08-26 00:00:00+00:00,2024-06-21 00:00:00+00:00,88113.95,499.51,email,B2B,paid,0.49,528254.15,665.0,440140.2,Medio,Alto,Medio
Optional even-keeled functionalities,2023-01-01 00:00:00+00:00,2023-08-23 00:00:00+00:00,62829.72,303.89,webinar,B2C,Referral,0.62,253765.71,234.0,190935.99,Medio,Alto,Medio
De-engineered systematic conglomeration,2023-05-02 00:00:00+00:00,2023-12-26 00:00:00+00:00,79350.42,319.49,webinar,B2C,organic,0.57,332867.82,238.0,253517.40000000002,Medio,Alto,Medio
Extended 24hour contingency,2023-07-07 00:00:00+00:00,2023-08-18 00:00:00+00:00,69815.82,-95.97,podcast,B2C,organic,0.27,2810.51,42.0,-67005.31000000001,Medio,Bajo,
User-centric clear-thinking interface,2022-08-28 00:00:00+00:00,2024-05-27 00:00:00+00:00,29206.8,2051.47,social media,B2C,Referral,0.34,628376.14,638.0,599169.34,Medio,Alto,Alto
Programmable optimal capability,2023-06-06 00:00:00+00:00,2024-02-27 00:00:00+00:00,59160.0,535.9,email,B2B,organic,0.69,376200.21,266.0,317040.21,Medio,Alto,Medio
Optimized zero administration approach,2023-04-07 00:00:00+00:00,2023-11-13 00:00:00+00:00,17097.49,2113.47,email,B2B,Referral,0.82,378447.69,220.0,361350.2,Medio,Alto,Alto
Robust directional complexity,2023-03-16 00:00:00+00:00,2024-07-27 00:00:00+00:00,31330.31,2519.63,email,B2B,organic,0.77,820739.68,499.0,789409.37,Medio,Alto,Alto
Reverse-engineered 4thgeneration analyzer,2022-12-24 00:00:00+00:00,2023-11-03 00:00:00+00:00,35539.13,1530.22,social media,B2C,Referral,0.68,579364.9,314.0,543825.77,Medio,Alto,Alto
Secured incremental moratorium,2022-08-04 00:00:00+00:00,2023-08-28 00:00:00+00:00,43792.4,60.64,webinar,B2B,paid,0.81,70347.37,389.0,26554.969999999994,Medio,Medio,Medio
Universal asymmetric extranet,2023-03-07 00:00:00+00:00,2024-04-30 00:00:00+00:00,80292.7,-75.72,webinar,B2B,Referral,0.25,19497.73,420.0,-60794.97,Medio,Medio,
User-friendly next generation challenge,2023-01-27 00:00:00+00:00,2023-09-10 00:00:00+00:00,93319.78,691.09,social media,B2B,promotion,0.57,738244.49,226.0,644924.71,Medio,Alto,Medio
Vision-oriented zero tolerance hardware,2023-01-13 00:00:00+00:00,2023-12-28 00:00:00+00:00,25534.3,455.17,email,B2C,paid,0.99,141758.95,349.0,116224.65000000001,Medio,Alto,Medio
Reverse-engineered static infrastructure,2023-07-16 00:00:00+00:00,2023-08-07 00:00:00+00:00,7315.35,2125.44,email,B2C,Referral,0.7,162798.55,22.0,155483.19999999998,Bajo,Alto,Alto
Managed leadingedge knowledge user,2023-03-04 00:00:00+00:00,2024-01-27 00:00:00+00:00,4714.75,13700.38,email,B2B,Referral,0.12,650653.56,329.0,645938.81,Bajo,Alto,
Multi-channeled full-range framework,2023-07-01 00:00:00+00:00,2023-08-31 00:00:00+00:00,83835.24,92.89,webinar,B2C,organic,0.48,161707.63,61.0,77872.39,Medio,Alto,Medio
Optional secondary website,2022-12-13 00:00:00+00:00,2023-09-12 00:00:00+00:00,17625.0,2834.51,webinar,B2B,paid,0.18,517206.57,273.0,499581.57,Medio,Alto,Alto
Open-source fault-tolerant open architecture,2023-06-03 00:00:00+00:00,2024-07-31 00:00:00+00:00,29827.35,941.17,webinar,B2C,Referral,0.36,310553.26,424.0,280725.91000000003,Medio,Alto,Medio
Distributed dynamic process improvement,2022-09-17 00:00:00+00:00,2023-10-06 00:00:00+00:00,62616.23,942.21,email,B2B,organic,0.7,652592.33,384.0,589976.1,Medio,Alto,Medio
Triple-buffered exuding Local Area Network,2022-12-19 00:00:00+00:00,2023-11-21 00:00:00+00:00,47196.25,1113.73,podcast,B2C,promotion,0.92,572836.7,337.0,525640.45,Medio,Alto,Alto
Vision-oriented 24hour migration,2022-09-30 00:00:00+00:00,2023-12-07 00:00:00+00:00,4072.67,87.51,social media,B2C,organic,0.18,7636.54,433.0,3563.87,Bajo,Bajo,Medio
Intuitive 4thgeneration access,2022-08-16 00:00:00+00:00,2024-07-28 00:00:00+00:00,82509.65,751.31,social media,B2B,Referral,0.29,702414.14,712.0,619904.49,Medio,Alto,Medio
Organic multi-tasking hardware,2022-11-28 00:00:00+00:00,2024-02-12 00:00:00+00:00,50412.87,563.13,social media,B2B,promotion,0.27,334303.84,441.0,283890.97000000003,Medio,Alto,Medio
Switchable solution-oriented success,2023-06-13 00:00:00+00:00,2024-03-06 00:00:00+00:00,93586.76,543.24,social media,B2C,organic,0.87,601987.53,267.0,508400.77,Medio,Alto,Medio
