campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,duration_days,beneficio_neto,budget_cat,revenue_cat,roi_cat
Function-based dedicated database,2023-07-20 00:00:00+00:00,2023-08-11 00:00:00+00:00,49513980.0,-0.9926357032902626,webinar,B2B,Referral,0.39,364635.64,22.0,-49149344.36,Muy Alto,Muy Alto,Pérdida
Monitored even-keeled encryption,2022-09-30 00:00:00+00:00,2024-02-14 00:00:00+00:00,83745940.0,-0.9950356299063572,email,B2B,promotion,0.21,415745.84,502.0,-83330194.16,Muy Alto,Muy Alto,Pérdida
Stand-alone zero-defect contingency,2023-01-06 00:00:00+00:00,2024-03-15 00:00:00+00:00,1089450.0,-0.9314873101106063,podcast,B2C,paid,0.96,74641.15,434.0,-1014808.85,Muy Alto,Medio,Pérdida
Exclusive bi-directional architecture,2023-04-03 00:00:00+00:00,2024-02-23 00:00:00+00:00,5236630.0,-0.837292285305626,podcast,B2B,paid,0.21,852040.1,326.0,-4384589.9,Muy Alto,Muy Alto,Pérdida
Optional real-time installation,2023-04-10 00:00:00+00:00,2024-05-03 00:00:00+00:00,80463240.0,-0.9902975976358893,email,B2C,paid,0.88,780686.73,389.0,-79682553.27,Muy Alto,Muy Alto,Pérdida
Proactive 6thgeneration interface,2023-05-06 00:00:00+00:00,2024-04-18 00:00:00+00:00,2990390.0,-0.8100487461501676,podcast,B2B,organic,0.62,568028.33,348.0,-2422361.67,Muy Alto,Muy Alto,Pérdida
Synchronized fresh-thinking functionalities,2022-10-01 00:00:00+00:00,2024-05-05 00:00:00+00:00,4357510.0,-0.8311230037337837,social media,B2C,promotion,0.8,735883.2,582.0,-3621626.8,Muy Alto,Muy Alto,Pérdida
Multi-layered coherent instruction set,2023-06-23 00:00:00+00:00,2023-12-06 00:00:00+00:00,26628670.0,-0.9734913655094303,email,B2B,promotion,0.3,705889.68,166.0,-25922780.32,Muy Alto,Muy Alto,Pérdida
Reduced attitude-oriented model,2023-05-14 00:00:00+00:00,2023-12-16 00:00:00+00:00,14188580.0,-0.9615413543850054,email,B2B,promotion,0.13,545673.57,216.0,-13642906.43,Muy Alto,Muy Alto,Pérdida
Exclusive 3rdgeneration definition,2022-10-05 00:00:00+00:00,2023-11-14 00:00:00+00:00,95454750.0,-0.9931190074878411,webinar,B2C,promotion,0.92,656823.42,405.0,-94797926.58,Muy Alto,Muy Alto,Pérdida
Multi-lateral value-added encryption,2022-11-14 00:00:00+00:00,2024-03-05 00:00:00+00:00,73923820.0,-0.9968245534389322,webinar,B2C,promotion,0.91,234741.14,477.0,-73689078.86,Muy Alto,Muy Alto,Pérdida
Synchronized client-server concept,2022-08-08 00:00:00+00:00,2023-12-06 00:00:00+00:00,58913370.0,-0.9912073987619449,email,B2B,paid,0.0,518001.77,485.0,-58395368.23,Muy Alto,Muy Alto,Pérdida
Total regional open system,2022-08-30 00:00:00+00:00,2023-12-30 00:00:00+00:00,6301510.0,-0.9403451172814136,podcast,B2C,organic,0.28,375915.84,487.0,-5925594.16,Muy Alto,Muy Alto,Pérdida
Optional uniform projection,2023-07-31 00:00:00+00:00,2024-03-23 00:00:00+00:00,13418230.0,-0.988047457824169,podcast,B2B,Referral,0.94,160381.96,236.0,-13257848.04,Muy Alto,Alto,Pérdida
Universal regional open architecture,2022-10-22 00:00:00+00:00,2024-07-15 00:00:00+00:00,78420980.0,-0.9907774198945232,podcast,B2C,promotion,0.78,723243.77,632.0,-77697736.23,Muy Alto,Muy Alto,Pérdida
Quality-focused regional database,2023-03-06 00:00:00+00:00,2023-08-26 00:00:00+00:00,47487190.0,-0.9849539332607383,podcast,B2B,organic,0.71,714495.43,173.0,-46772694.57,Muy Alto,Muy Alto,Pérdida
Enhanced neutral encryption,2023-05-25 00:00:00+00:00,2024-02-10 00:00:00+00:00,44782560.0,-0.9874545613292317,podcast,B2C,Referral,0.46,561816.86,261.0,-44220743.14,Muy Alto,Muy Alto,Pérdida
Secured stable process improvement,2023-05-28 00:00:00+00:00,2024-01-09 00:00:00+00:00,93037930.0,-0.9928079214574099,podcast,B2B,Referral,0.52,669136.1,226.0,-92368793.9,Muy Alto,Muy Alto,Pérdida
Multi-channeled 24/7 implementation,2023-04-09 00:00:00+00:00,2024-05-03 00:00:00+00:00,4888710.0,-0.9208423694594279,email,B2C,Referral,0.76,386978.7,390.0,-4501731.3,Muy Alto,Muy Alto,Pérdida
Operative intermediate alliance,2022-09-17 00:00:00+00:00,2023-11-12 00:00:00+00:00,2523190.0,-0.6904563508891522,webinar,B2B,promotion,0.69,781037.44,421.0,-1742152.56,Muy Alto,Muy Alto,Pérdida
Synergistic asymmetric task-force,2023-07-17 00:00:00+00:00,2023-12-14 00:00:00+00:00,2641910.0,-0.9756205548258647,podcast,B2C,Referral,0.29,64408.3,150.0,-2577501.7,Muy Alto,Medio,Pérdida
Self-enabling 3rdgeneration migration,2022-08-30 00:00:00+00:00,2024-04-12 00:00:00+00:00,70705990.0,-0.9878439874754599,podcast,B2B,organic,0.44,859502.9,591.0,-69846487.1,Muy Alto,Muy Alto,Pérdida
Decentralized multimedia open architecture,2023-04-25 00:00:00+00:00,2024-07-24 00:00:00+00:00,49206430.0,-0.9993283731414777,webinar,B2B,promotion,0.18,33048.36,456.0,-49173381.64,Muy Alto,Bajo,Pérdida
Optional responsive approach,2023-06-23 00:00:00+00:00,2023-08-15 00:00:00+00:00,96511420.0,-0.9945427914126639,email,B2C,Referral,0.4,526682.95,53.0,-95984737.05,Muy Alto,Muy Alto,Pérdida
Programmable fault-tolerant intranet,2022-10-01 00:00:00+00:00,2024-02-17 00:00:00+00:00,47198520.0,-0.9937585254791887,email,B2B,paid,0.0,294588.36,504.0,-46903931.64,Muy Alto,Muy Alto,Pérdida
Multi-tiered stable focus group,2023-05-07 00:00:00+00:00,2024-07-03 00:00:00+00:00,36050730.0,-0.9853051047787381,email,B2B,paid,0.88,529761.7,423.0,-35520968.3,Muy Alto,Muy Alto,Pérdida
Diverse even-keeled customer loyalty,2023-05-03 00:00:00+00:00,2023-09-21 00:00:00+00:00,92591260.0,-0.9955053101124232,webinar,B2B,organic,0.75,416169.0,141.0,-92175091.0,Muy Alto,Muy Alto,Pérdida
Inverse neutral strategy,2023-07-28 00:00:00+00:00,2023-08-19 00:00:00+00:00,21426330.0,-0.9907320647073017,email,B2C,Referral,0.21,198577.84,22.0,-21227752.16,Muy Alto,Alto,Pérdida
Intuitive foreground access,2023-06-12 00:00:00+00:00,2023-12-05 00:00:00+00:00,43491120.0,-0.9944157158978659,podcast,B2B,paid,0.49,242866.77,176.0,-43248253.23,Muy Alto,Muy Alto,Pérdida
Universal 24/7 strategy,2022-12-18 00:00:00+00:00,2023-12-22 00:00:00+00:00,85026270.0,-0.999555990283944,webinar,B2C,paid,0.78,37752.49,369.0,-84988517.51,Muy Alto,Bajo,Pérdida
Managed well-modulated artificial intelligence,2023-04-07 00:00:00+00:00,2024-07-27 00:00:00+00:00,70113410.0,-0.9917722241722375,webinar,B2B,organic,0.15,576877.42,477.0,-69536532.58,Muy Alto,Muy Alto,Pérdida
Inverse dynamic flexibility,2023-07-26 00:00:00+00:00,2024-06-17 00:00:00+00:00,19497930.0,-0.9715510236214819,email,B2B,organic,0.44,554696.15,327.0,-18943233.85,Muy Alto,Muy Alto,Pérdida
Optional context-sensitive standardization,2023-02-25 00:00:00+00:00,2024-03-06 00:00:00+00:00,6880520.0,-0.8789354845273322,webinar,B2C,organic,0.43,832986.82,375.0,-6047533.18,Muy Alto,Muy Alto,Pérdida
Organized fault-tolerant forecast,2023-01-29 00:00:00+00:00,2023-12-20 00:00:00+00:00,86544190.0,-0.9945617784394307,email,B2C,paid,0.89,470646.48,325.0,-86073543.52,Muy Alto,Muy Alto,Pérdida
Multi-layered neutral capacity,2023-02-26 00:00:00+00:00,2024-01-31 00:00:00+00:00,55609690.0,-0.9939047158867457,webinar,B2C,promotion,0.35,338956.86,339.0,-55270733.14,Muy Alto,Muy Alto,Pérdida
Re-engineered 6thgeneration access,2022-09-20 00:00:00+00:00,2023-10-06 00:00:00+00:00,46919950.0,-0.9897259428025819,podcast,B2C,promotion,0.72,482058.25,381.0,-46437891.75,Muy Alto,Muy Alto,Pérdida
Inverse context-sensitive middleware,2023-06-18 00:00:00+00:00,2023-08-06 00:00:00+00:00,12991780.0,-0.9961484615656977,social media,B2B,Referral,0.81,50038.34,49.0,-12941741.66,Muy Alto,Medio,Pérdida
Multi-lateral cohesive access,2022-12-12 00:00:00+00:00,2023-10-09 00:00:00+00:00,88842630.0,-0.991631823146163,webinar,B2C,paid,0.97,743450.84,301.0,-88099179.16,Muy Alto,Muy Alto,Pérdida
Seamless asymmetric core,2023-03-02 00:00:00+00:00,2023-08-24 00:00:00+00:00,88036350.0,-0.9957722068213868,email,B2C,paid,0.96,372199.48,175.0,-87664150.52,Muy Alto,Muy Alto,Pérdida
Automated tangible frame,2022-12-17 00:00:00+00:00,2024-01-19 00:00:00+00:00,90591660.0,-0.9922510703523922,podcast,B2B,promotion,0.54,701988.4,398.0,-89889671.6,Muy Alto,Muy Alto,Pérdida
Centralized modular Graphical User Interface,2023-05-13 00:00:00+00:00,2024-04-11 00:00:00+00:00,90434180.0,-0.9966955866686689,email,B2C,paid,0.48,298831.91,334.0,-90135348.09,Muy Alto,Muy Alto,Pérdida
Organic actuating firmware,2023-07-07 00:00:00+00:00,2023-10-03 00:00:00+00:00,3866510.0,-0.9808502292765311,email,B2B,paid,0.29,74042.78,88.0,-3792467.22,Muy Alto,Medio,Pérdida
Organized demand-driven parallelism,2022-10-17 00:00:00+00:00,2024-06-09 00:00:00+00:00,21791460.0,-0.9571792830769484,webinar,B2B,promotion,0.87,933125.94,601.0,-20858334.06,Muy Alto,Muy Alto,Pérdida
Enterprise-wide intangible concept,2022-11-16 00:00:00+00:00,2023-08-26 00:00:00+00:00,56663230.0,-0.982804554205611,social media,B2B,Referral,0.0,974349.5,283.0,-55688880.5,Muy Alto,Muy Alto,Pérdida
Re-contextualized 24/7 policy,2023-05-19 00:00:00+00:00,2023-09-12 00:00:00+00:00,5057310.0,-0.856456276162624,webinar,B2C,paid,0.89,725945.11,116.0,-4331364.89,Muy Alto,Muy Alto,Pérdida
Virtual client-driven benchmark,2023-05-09 00:00:00+00:00,2024-02-02 00:00:00+00:00,77036390.0,-0.9967473447289003,webinar,B2B,paid,0.95,250572.82,269.0,-76785817.18,Muy Alto,Muy Alto,Pérdida
Digitized value-added access,2023-05-03 00:00:00+00:00,2023-12-21 00:00:00+00:00,37988850.0,-0.9787915612080912,podcast,B2C,promotion,0.34,805684.2,232.0,-37183165.8,Muy Alto,Muy Alto,Pérdida
Streamlined bifurcated extranet,2022-09-28 00:00:00+00:00,2024-06-06 00:00:00+00:00,3675110.0,-0.9860947128113172,webinar,B2B,promotion,0.47,51103.46,617.0,-3624006.54,Muy Alto,Medio,Pérdida
Re-engineered heuristic conglomeration,2022-11-13 00:00:00+00:00,2024-01-25 00:00:00+00:00,4925650.0,-0.936662318678753,podcast,B2C,paid,0.87,311979.25,438.0,-4613670.75,Muy Alto,Muy Alto,Pérdida
Adaptive empowering contingency,2023-03-27 00:00:00+00:00,2024-03-04 00:00:00+00:00,31145230.0,-0.9989029504678566,webinar,B2B,Referral,0.8,34167.86,343.0,-31111062.14,Muy Alto,Bajo,Pérdida
Balanced national firmware,2022-08-31 00:00:00+00:00,2023-11-17 00:00:00+00:00,41188160.0,-0.9803061928476533,social media,B2B,Referral,0.68,811151.68,443.0,-40377008.32,Muy Alto,Muy Alto,Pérdida
Re-engineered neutral concept,2022-10-18 00:00:00+00:00,2024-01-13 00:00:00+00:00,41672130.0,-0.9937123492367681,social media,B2C,promotion,0.2,262019.8,452.0,-41410110.2,Muy Alto,Muy Alto,Pérdida
User-friendly encompassing functionalities,2023-02-03 00:00:00+00:00,2024-07-18 00:00:00+00:00,80301860.0,-0.999036319706667,podcast,B2B,promotion,0.73,77385.32,531.0,-80224474.68,Muy Alto,Medio,Pérdida
Enhanced bifurcated solution,2022-10-30 00:00:00+00:00,2023-09-09 00:00:00+00:00,10618970.0,-0.9336263535917325,webinar,B2B,promotion,0.92,704819.76,314.0,-9914150.24,Muy Alto,Muy Alto,Pérdida
Monitored regional complexity,2022-11-02 00:00:00+00:00,2023-11-20 00:00:00+00:00,76690160.0,-0.9970395449690026,webinar,B2B,paid,0.56,227037.77,383.0,-76463122.23,Muy Alto,Muy Alto,Pérdida
Persistent incremental neural-net,2022-08-15 00:00:00+00:00,2024-05-06 00:00:00+00:00,43349830.0,-0.9941158542028885,podcast,B2C,paid,0.68,255076.72,630.0,-43094753.28,Muy Alto,Muy Alto,Pérdida
Cross-platform client-server circuit,2023-04-19 00:00:00+00:00,2024-02-22 00:00:00+00:00,67118970.0,-0.9942975079921519,webinar,B2B,promotion,0.53,382745.39,309.0,-66736224.61,Muy Alto,Muy Alto,Pérdida
Customizable clear-thinking adapter,2023-07-22 00:00:00+00:00,2024-04-30 00:00:00+00:00,74856710.0,-0.9964354122696549,podcast,B2B,Referral,0.99,266833.31,283.0,-74589876.69,Muy Alto,Muy Alto,Pérdida
Up-sized multi-state database,2023-06-17 00:00:00+00:00,2024-02-08 00:00:00+00:00,99343380.0,-0.9953064963161109,podcast,B2B,paid,0.96,466268.52,236.0,-98877111.48,Muy Alto,Muy Alto,Pérdida
Object-based didactic intranet,2023-07-21 00:00:00+00:00,2024-06-17 00:00:00+00:00,643070.0,0.5336714510084438,social media,B2B,paid,0.46,986258.1,332.0,343188.1,Muy Alto,Muy Alto,Bajo
Multi-lateral tangible framework,2022-10-05 00:00:00+00:00,2023-10-03 00:00:00+00:00,99248280.0,-0.9945416318549802,social media,B2B,organic,0.32,541733.65,363.0,-98706546.35,Muy Alto,Muy Alto,Pérdida
Profound multimedia framework,2022-11-04 00:00:00+00:00,2024-05-28 00:00:00+00:00,795420.0,-0.23969568278393805,webinar,B2B,paid,0.81,604761.26,571.0,-190658.74,Muy Alto,Muy Alto,Pérdida
Object-based intermediate attitude,2022-11-05 00:00:00+00:00,2024-02-17 00:00:00+00:00,2698110.0,-0.6752940688111309,social media,B2B,paid,0.17,876092.32,469.0,-1822017.6800000002,Muy Alto,Muy Alto,Pérdida
Horizontal maximized moderator,2023-01-15 00:00:00+00:00,2024-05-03 00:00:00+00:00,57491610.0,-0.9961609974046648,webinar,B2C,promotion,0.86,220710.44,474.0,-57270899.56,Muy Alto,Muy Alto,Pérdida
Innovative intangible complexity,2022-09-03 00:00:00+00:00,2024-03-04 00:00:00+00:00,19992620.0,-0.9544381176654186,social media,B2C,Referral,0.62,910901.4,548.0,-19081718.6,Muy Alto,Muy Alto,Pérdida
Compatible 6thgeneration portal,2023-07-06 00:00:00+00:00,2024-07-11 00:00:00+00:00,40419750.0,-0.988152154825302,webinar,B2B,organic,0.76,478886.94,371.0,-39940863.06,Muy Alto,Muy Alto,Pérdida
De-engineered foreground attitude,2023-02-06 00:00:00+00:00,2024-04-02 00:00:00+00:00,7526740.0,-0.8876955667393852,social media,B2B,Referral,0.49,845286.27,421.0,-6681453.73,Muy Alto,Muy Alto,Pérdida
Public-key directional orchestration,2023-02-26 00:00:00+00:00,2024-04-14 00:00:00+00:00,52485670.0,-0.9886913628043617,email,B2C,paid,0.65,593541.4,413.0,-51892128.6,Muy Alto,Muy Alto,Pérdida
Optimized content-based matrix,2023-01-17 00:00:00+00:00,2024-01-22 00:00:00+00:00,3310740.0,-0.7592768837178395,social media,B2C,paid,0.1,796971.65,370.0,-2513768.35,Muy Alto,Muy Alto,Pérdida
De-engineered bandwidth-monitored solution,2023-03-05 00:00:00+00:00,2023-12-23 00:00:00+00:00,53505820.0,-0.9844202430688848,email,B2B,paid,0.62,833607.67,293.0,-52672212.33,Muy Alto,Muy Alto,Pérdida
Horizontal asymmetric contingency,2022-09-16 00:00:00+00:00,2024-05-08 00:00:00+00:00,99714190.0,-0.9999235587231867,email,B2C,Referral,0.7,7622.28,600.0,-99706567.72,Muy Alto,Muy Bajo,Pérdida
Grass-roots non-volatile hub,2022-11-28 00:00:00+00:00,2024-05-11 00:00:00+00:00,91458810.0,-0.9925662066891096,podcast,B2B,promotion,0.84,679885.89,530.0,-90778924.11,Muy Alto,Muy Alto,Pérdida
Reverse-engineered attitude-oriented task-force,2023-03-12 00:00:00+00:00,2024-07-28 00:00:00+00:00,82832930.0,-0.9882368456602947,social media,B2B,organic,0.99,974376.54,504.0,-81858553.46,Muy Alto,Muy Alto,Pérdida
Synergized mission-critical conglomeration,2023-07-22 00:00:00+00:00,2024-03-23 00:00:00+00:00,84628790.0,-0.9996785051517338,webinar,B2B,organic,0.18,27207.72,245.0,-84601582.28,Muy Alto,Bajo,Pérdida
Configurable transitional data-warehouse,2023-05-08 00:00:00+00:00,2024-03-22 00:00:00+00:00,64944480.0,-0.9864318902853638,email,B2B,Referral,0.98,881173.83,319.0,-64063306.17,Muy Alto,Muy Alto,Pérdida
Ergonomic global project,2023-05-12 00:00:00+00:00,2024-06-04 00:00:00+00:00,78379560.0,-0.9980533450302606,webinar,B2B,promotion,0.29,152577.96,389.0,-78226982.04,Muy Alto,Alto,Pérdida
Sharable 24/7 Graphic Interface,2023-05-09 00:00:00+00:00,2024-05-13 00:00:00+00:00,24433750.0,-0.9924326928940502,social media,B2B,Referral,0.23,184897.69,370.0,-24248852.31,Muy Alto,Alto,Pérdida
Progressive directional secured line,2022-12-27 00:00:00+00:00,2024-01-18 00:00:00+00:00,7489820.0,-0.9382534813920762,webinar,B2B,Referral,0.79,462470.31,387.0,-7027349.69,Muy Alto,Muy Alto,Pérdida
Compatible tertiary alliance,2022-08-09 00:00:00+00:00,2024-07-02 00:00:00+00:00,3934750.0,-0.9773174585424741,webinar,B2B,promotion,0.25,89250.13,693.0,-3845499.87,Muy Alto,Medio,Pérdida
Face-to-face 6thgeneration methodology,2023-06-22 00:00:00+00:00,2024-06-02 00:00:00+00:00,6430870.0,-0.8702750234416183,webinar,B2B,Referral,0.85,834244.46,346.0,-5596625.54,Muy Alto,Muy Alto,Pérdida
Customer-focused asymmetric workforce,2023-05-24 00:00:00+00:00,2024-01-23 00:00:00+00:00,7687370.0,-0.8731285732311571,social media,B2C,paid,0.16,975307.6,244.0,-6712062.4,Muy Alto,Muy Alto,Pérdida
Profound reciprocal forecast,2022-11-20 00:00:00+00:00,2024-05-16 00:00:00+00:00,7669090.0,-0.9043232143578964,social media,B2C,paid,0.71,733753.88,543.0,-6935336.12,Muy Alto,Muy Alto,Pérdida
De-engineered high-level functionalities,2023-03-20 00:00:00+00:00,2023-12-16 00:00:00+00:00,53478930.0,-0.981579367238649,podcast,B2C,Referral,0.45,985115.73,271.0,-52493814.27,Muy Alto,Muy Alto,Pérdida
Reverse-engineered upward-trending core,2023-07-07 00:00:00+00:00,2023-09-23 00:00:00+00:00,41516780.0,-0.9934411279005742,social media,B2B,organic,0.23,272303.25,78.0,-41244476.75,Muy Alto,Muy Alto,Pérdida
Future-proofed zero administration attitude,2022-11-16 00:00:00+00:00,2024-06-22 00:00:00+00:00,6916940.0,-0.9683456918810919,webinar,B2C,organic,0.11,218950.95,584.0,-6697989.05,Muy Alto,Muy Alto,Pérdida
Mandatory intermediate neural-net,2022-12-22 00:00:00+00:00,2024-06-20 00:00:00+00:00,95593180.0,-0.9905415988881215,social media,B2B,organic,0.76,904158.64,546.0,-94689021.36,Muy Alto,Muy Alto,Pérdida
Team-oriented discrete benchmark,2023-03-16 00:00:00+00:00,2023-08-05 00:00:00+00:00,2970450.0,-0.7602911343399148,webinar,B2C,promotion,0.19,712043.2,142.0,-2258406.8,Muy Alto,Muy Alto,Pérdida
Cloned scalable frame,2022-12-30 00:00:00+00:00,2023-08-18 00:00:00+00:00,4839550.0,-0.9482589724251221,webinar,B2B,promotion,0.0,250403.29,231.0,-4589146.71,Muy Alto,Muy Alto,Pérdida
Profit-focused 5thgeneration standardization,2023-01-03 00:00:00+00:00,2024-06-06 00:00:00+00:00,7053030.0,-0.890809999390333,email,B2C,promotion,0.81,770120.35,520.0,-6282909.65,Muy Alto,Muy Alto,Pérdida
Distributed asymmetric frame,2023-04-15 00:00:00+00:00,2024-03-28 00:00:00+00:00,78889490.0,-0.9892832251799321,podcast,B2C,paid,0.12,845440.9,348.0,-78044049.1,Muy Alto,Muy Alto,Pérdida
Vision-oriented 4thgeneration groupware,2023-03-03 00:00:00+00:00,2024-02-28 00:00:00+00:00,76029540.0,-0.9964818674425756,podcast,B2B,organic,0.26,267482.0,362.0,-75762058.0,Muy Alto,Muy Alto,Pérdida
Persistent methodical Graphical User Interface,2022-09-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,37369740.0,-0.9820722932511705,webinar,B2C,organic,0.24,669953.74,608.0,-36699786.26,Muy Alto,Muy Alto,Pérdida
Integrated didactic circuit,2022-09-15 00:00:00+00:00,2024-05-02 00:00:00+00:00,43026770.0,-0.9942291466452164,podcast,B2C,Referral,0.92,248301.18,595.0,-42778468.82,Muy Alto,Muy Alto,Pérdida
Expanded system-worthy collaboration,2022-12-16 00:00:00+00:00,2024-02-01 00:00:00+00:00,86687380.0,-0.9966019669760466,email,B2B,Referral,0.46,294566.58,412.0,-86392813.42,Muy Alto,Muy Alto,Pérdida
Grass-roots client-server middleware,2023-01-04 00:00:00+00:00,2023-11-10 00:00:00+00:00,41458150.0,-0.9776911147747789,email,B2B,paid,0.21,924885.11,310.0,-40533264.89,Muy Alto,Muy Alto,Pérdida
Universal systemic utilization,2023-05-22 00:00:00+00:00,2023-10-16 00:00:00+00:00,78294270.0,-0.9917838191734849,webinar,B2B,paid,0.57,643279.88,147.0,-77650990.12,Muy Alto,Muy Alto,Pérdida
Expanded system-worthy flexibility,2022-10-22 00:00:00+00:00,2024-06-22 00:00:00+00:00,61204360.0,-0.9961496442410311,social media,B2B,promotion,0.8,235658.56,609.0,-60968701.44,Muy Alto,Muy Alto,Pérdida
Customizable homogeneous policy,2023-03-29 00:00:00+00:00,2024-03-27 00:00:00+00:00,75087140.0,-0.993820490432849,social media,B2C,Referral,0.2,464001.7,364.0,-74623138.3,Muy Alto,Muy Alto,Pérdida
Visionary local paradigm,2023-02-13 00:00:00+00:00,2023-09-06 00:00:00+00:00,87595320.0,-0.9977764574637092,podcast,B2C,paid,0.8,194771.92,205.0,-87400548.08,Muy Alto,Alto,Pérdida
Persevering 24/7 complexity,2023-01-22 00:00:00+00:00,2023-11-21 00:00:00+00:00,31000360.0,-0.987507132820393,email,B2C,promotion,0.28,387283.38,303.0,-30613076.62,Muy Alto,Muy Alto,Pérdida
Visionary multimedia synergy,2023-01-19 00:00:00+00:00,2024-01-14 00:00:00+00:00,25100930.0,-0.9893302658507075,webinar,B2B,paid,0.17,267820.25,360.0,-24833109.75,Muy Alto,Muy Alto,Pérdida
Automated radical access,2023-02-25 00:00:00+00:00,2023-10-05 00:00:00+00:00,40413870.0,-0.9976318548557711,webinar,B2B,organic,0.4,95705.91,222.0,-40318164.09,Muy Alto,Medio,Pérdida
Inverse transitional artificial intelligence,2023-06-02 00:00:00+00:00,2023-11-26 00:00:00+00:00,2667650.0,-0.6770291717429199,podcast,B2B,Referral,0.1,861573.13,177.0,-1806076.87,Muy Alto,Muy Alto,Pérdida
Down-sized modular conglomeration,2023-01-16 00:00:00+00:00,2023-08-13 00:00:00+00:00,1521070.0,-0.7540088358852649,podcast,B2C,paid,0.79,374169.78,209.0,-1146900.22,Muy Alto,Muy Alto,Pérdida
Robust next generation protocol,2022-10-21 00:00:00+00:00,2024-03-12 00:00:00+00:00,5533110.0,-0.9360719992915376,webinar,B2C,paid,0.22,353720.66,508.0,-5179389.34,Muy Alto,Muy Alto,Pérdida
Innovative exuding toolset,2023-01-24 00:00:00+00:00,2023-12-28 00:00:00+00:00,86461820.0,-0.9905246622150679,social media,B2C,organic,0.52,819254.95,338.0,-85642565.05,Muy Alto,Muy Alto,Pérdida
